Month_Ending,TRETSPEF,EMERGENCY
2019-05-31,327,2.0
2019-05-31,328,4499.0
2019-05-31,329,120.0
2019-05-31,330,122.0
2019-05-31,331,24.0
2019-05-31,340,10492.0
2019-05-31,341,38.0
2019-05-31,342,
2019-05-31,343,144.0
2019-05-31,344,0.0
2019-05-31,345,2.0
2019-05-31,346,0.0
2019-05-31,350,713.0
2019-05-31,352,22.0
2019-05-31,360,7.0
2019-05-31,361,3790.0
2019-05-31,370,3287.0
2019-05-31,371,1.0
2019-05-31,400,1795.0
2019-05-31,401,0.0
2019-05-31,410,491.0
2019-05-31,420,56659.0
2019-05-31,421,127.0
2019-05-31,422,738.0
2019-05-31,424,357.0
2019-05-31,430,23254.0
2019-05-31,450,4.0
2019-05-31,460,3.0
2019-05-31,499,5.0
2019-05-31,501,1311.0
2019-05-31,502,15578.0
2019-05-31,503,107.0
2019-05-31,560,661.0
2019-05-31,650,1.0
2019-05-31,651,0.0
2019-05-31,652,0.0
2019-05-31,653,1.0
2019-05-31,654,3.0
2019-05-31,655,5.0
2019-05-31,656,2.0
2019-05-31,657,
2019-05-31,658,3.0
2019-05-31,660,
2019-05-31,662,
2019-05-31,663,1.0
2019-05-31,700,34.0
2019-05-31,710,3429.0
2019-05-31,711,96.0
2019-05-31,712,28.0
2019-05-31,713,0.0
2019-05-31,715,439.0
2019-05-31,720,0.0
2019-05-31,721,5.0
2019-05-31,722,6.0
2019-05-31,723,17.0
2019-05-31,724,4.0
2019-05-31,725,2.0
2019-05-31,727,
2019-05-31,800,2505.0
2019-05-31,811,58.0
2019-05-31,812,8.0
2019-05-31,822,15.0
2019-05-31,834,0.0
2019-05-31,840,1.0
2019-05-31,920,
2019-04-30,100,52051.0
2019-04-30,101,10838.0
2019-04-30,102,357.0
2019-04-30,103,162.0
2019-04-30,104,3197.0
2019-04-30,105,827.0
2019-04-30,106,1496.0
2019-04-30,107,2083.0
2019-04-30,108,450.0
2019-04-30,110,23396.0
2019-04-30,120,7729.0
2019-04-30,130,1446.0
2019-04-30,140,1025.0
2019-04-30,141,3.0
2019-04-30,142,0.0
2019-04-30,143,6.0
2019-04-30,144,1665.0
2019-04-30,150,1837.0
2019-04-30,160,4012.0
2019-04-30,161,306.0
2019-04-30,170,128.0
2019-04-30,171,1370.0
2019-04-30,172,338.0
2019-04-30,173,306.0
2019-04-30,174,72.0
2019-04-30,180,66540.0
2019-04-30,190,159.0
2019-04-30,191,88.0
2019-04-30,192,1001.0
2019-04-30,199,146.0
2019-04-30,211,124.0
2019-04-30,212,6.0
2019-04-30,213,42.0
2019-04-30,214,826.0
2019-04-30,215,341.0
2019-04-30,216,31.0
2019-04-30,217,127.0
2019-04-30,218,151.0
2019-04-30,219,643.0
2019-04-30,220,231.0
2019-04-30,221,13.0
2019-04-30,222,0.0
2019-04-30,223,8.0
2019-04-30,241,0.0
2019-04-30,242,207.0
2019-04-30,251,110.0
2019-04-30,252,18.0
2019-04-30,253,231.0
2019-04-30,254,2.0
2019-04-30,255,17.0
2019-04-30,256,25.0
2019-04-30,257,10.0
2019-04-30,258,279.0
2019-04-30,259,93.0
2019-04-30,260,494.0
2019-04-30,261,22.0
2019-04-30,262,10.0
2019-04-30,263,38.0
2019-04-30,264,41.0
2019-04-30,280,0.0
2019-04-30,290,3.0
2019-04-30,291,3.0
2019-04-30,300,203247.0
2019-04-30,301,3997.0
2019-04-30,302,2255.0
2019-04-30,303,2884.0
2019-04-30,304,2.0
2019-04-30,305,160.0
2019-04-30,306,273.0
2019-04-30,307,2338.0
2019-04-30,308,41.0
2019-04-30,309,32.0
2019-04-30,310,0.0
2019-04-30,311,0.0
2019-04-30,313,5.0
2019-04-30,314,511.0
2019-04-30,315,264.0
2019-04-30,316,1.0
2019-04-30,317,2.0
2019-04-30,318,115.0
2019-04-30,319,46.0
2019-04-30,320,11940.0
2019-04-30,321,126.0
2019-04-30,322,2.0
2019-04-30,323,19.0
2019-04-30,324,2.0
2019-04-30,325,450.0
2019-04-30,327,1.0
2019-04-30,328,4580.0
2019-04-30,329,95.0
2019-04-30,330,109.0
2019-04-30,331,21.0
2019-04-30,340,11360.0
2019-04-30,341,17.0
2019-04-30,342,
2019-04-30,343,134.0
2019-04-30,344,1.0
2019-04-30,345,0.0
2019-04-30,346,0.0
2019-04-30,350,653.0
2019-04-30,352,11.0
2019-04-30,360,6.0
2019-04-30,361,3381.0
2019-04-30,370,3143.0
2019-04-30,371,0.0
2019-04-30,400,1776.0
2019-04-30,401,2.0
2019-04-30,410,468.0
2019-04-30,420,56028.0
2019-04-30,421,83.0
2019-04-30,422,655.0
2019-04-30,424,312.0
2019-04-30,430,23525.0
2019-04-30,450,1.0
2019-04-30,460,0.0
2019-04-30,499,5.0
2019-04-30,501,1347.0
2019-04-30,502,14887.0
2019-04-30,503,136.0
2019-04-30,560,568.0
2019-04-30,650,2.0
2019-04-30,651,
2019-04-30,652,0.0
2019-04-30,653,0.0
2019-04-30,654,0.0
2019-04-30,655,3.0
2019-04-30,656,
2019-04-30,657,
2019-04-30,658,
2019-04-30,660,
2019-04-30,662,
2019-04-30,663,0.0
2019-04-30,700,47.0
2019-04-30,710,3549.0
2019-04-30,711,97.0
2019-04-30,712,13.0
2019-04-30,713,7.0
2019-04-30,715,526.0
2019-04-30,720,1.0
2019-04-30,721,0.0
2019-04-30,722,22.0
2019-04-30,723,9.0
2019-04-30,724,2.0
2019-04-30,725,7.0
2019-04-30,727,
2019-04-30,800,2495.0
2019-04-30,811,67.0
2019-04-30,812,3.0
2019-04-30,822,34.0
2019-04-30,834,0.0
2019-04-30,840,2.0
2019-04-30,920,
2019-03-31,100,53178.0
2019-03-31,101,10951.0
2019-03-31,102,382.0
2019-03-31,103,160.0
2019-03-31,104,3333.0
2019-03-31,105,693.0
2019-03-31,106,1377.0
2019-03-31,107,2074.0
2019-03-31,108,459.0
2019-03-31,110,22123.0
2019-03-31,120,7581.0
2019-03-31,130,1255.0
2019-03-31,140,891.0
2019-03-31,141,1.0
2019-03-31,142,3.0
2019-03-31,143,0.0
2019-03-31,144,1667.0
2019-03-31,150,1895.0
2019-03-31,160,3986.0
2019-03-31,161,288.0
2019-03-31,170,134.0
2019-03-31,171,1839.0
2019-03-31,172,332.0
2019-03-31,173,287.0
2019-03-31,174,91.0
2019-03-31,180,68731.0
2019-03-31,190,165.0
2019-03-31,191,73.0
2019-03-31,192,1019.0
2019-03-31,199,117.0
2019-03-31,211,113.0
2019-03-31,212,0.0
2019-03-31,213,1.0
2019-03-31,214,673.0
2019-03-31,215,308.0
2019-03-31,216,24.0
2019-03-31,217,124.0
2019-03-31,218,149.0
2019-03-31,219,640.0
2019-03-31,220,196.0
2019-03-31,221,7.0
2019-03-31,222,1.0
2019-03-31,223,14.0
2019-03-31,241,
2019-03-31,242,158.0
2019-03-31,251,132.0
2019-03-31,252,28.0
2019-03-31,253,264.0
2019-03-31,254,1.0
2019-03-31,255,14.0
2019-03-31,256,27.0
2019-03-31,257,21.0
2019-03-31,258,385.0
2019-03-31,259,94.0
2019-03-31,260,536.0
2019-03-31,261,29.0
2019-03-31,262,14.0
2019-03-31,263,71.0
2019-03-31,264,47.0
2019-03-31,280,1.0
2019-03-31,290,28.0
2019-03-31,291,4.0
2019-03-31,300,203851.0
2019-03-31,301,3286.0
2019-03-31,302,2454.0
2019-03-31,303,2983.0
2019-03-31,304,1.0
2019-03-31,305,120.0
2019-03-31,306,290.0
2019-03-31,307,1929.0
2019-03-31,308,48.0
2019-03-31,309,25.0
2019-03-31,310,1.0
2019-03-31,311,0.0
2019-03-31,313,1.0
2019-03-31,314,535.0
2019-03-31,315,298.0
2019-03-31,316,10.0
2019-03-31,317,1.0
2019-03-31,318,103.0
2019-03-31,319,44.0
2019-03-31,320,11696.0
2019-03-31,321,109.0
2019-03-31,322,1.0
2019-03-31,323,12.0
2019-03-31,324,2.0
2019-03-31,325,462.0
2019-03-31,327,
2019-03-31,328,4173.0
2019-03-31,329,111.0
2019-03-31,330,93.0
2019-03-31,331,21.0
2019-03-31,340,10314.0
2019-03-31,341,29.0
2019-03-31,342,
2019-03-31,343,147.0
2019-03-31,344,3.0
2019-03-31,345,2.0
2019-03-31,346,0.0
2019-03-31,350,626.0
2019-03-31,352,15.0
2019-03-31,360,7.0
2019-03-31,361,3351.0
2019-03-31,370,3147.0
2019-03-31,371,0.0
2019-03-31,400,1662.0
2019-03-31,401,1.0
2019-03-31,410,723.0
2019-03-31,420,64139.0
2019-03-31,421,119.0
2019-03-31,422,646.0
2019-03-31,424,250.0
2019-03-31,430,23001.0
2019-03-31,450,0.0
2019-03-31,460,1.0
2019-03-31,499,13.0
2019-03-31,501,1489.0
2019-03-31,502,15838.0
2019-03-31,503,97.0
2019-03-31,560,583.0
2019-03-31,650,2.0
2019-03-31,651,1.0
2019-03-31,652,0.0
2019-03-31,653,0.0
2019-03-31,654,1.0
2019-03-31,655,3.0
2019-03-31,656,1.0
2019-03-31,657,
2019-03-31,658,
2019-03-31,660,
2019-03-31,662,0.0
2019-03-31,663,0.0
2019-03-31,700,61.0
2019-03-31,710,3784.0
2019-03-31,711,95.0
2019-03-31,712,18.0
2019-03-31,713,6.0
2019-03-31,715,547.0
2019-03-31,720,2.0
2019-03-31,721,1.0
2019-03-31,722,8.0
2019-03-31,723,8.0
2019-03-31,724,5.0
2019-03-31,725,0.0
2019-03-31,727,
2019-03-31,800,2680.0
2019-03-31,811,39.0
2019-03-31,812,2.0
2019-03-31,822,18.0
2019-03-31,834,1.0
2019-03-31,840,
2019-03-31,920,7.0
2019-02-28,100,47695.0
2019-02-28,101,9821.0
2019-02-28,102,354.0
2019-02-28,103,134.0
2019-02-28,104,2879.0
2019-02-28,105,611.0
2019-02-28,106,1389.0
2019-02-28,107,1951.0
2019-02-28,108,405.0
2019-02-28,110,20865.0
2019-02-28,120,6699.0
2019-02-28,130,1231.0
2019-02-28,140,792.0
2019-02-28,141,3.0
2019-02-28,142,2.0
2019-02-28,143,3.0
2019-02-28,144,1280.0
2019-02-28,150,1655.0
2019-02-28,160,3468.0
2019-02-28,161,295.0
2019-02-28,170,111.0
2019-02-28,171,1311.0
2019-02-28,172,263.0
2019-02-28,173,219.0
2019-02-28,174,70.0
2019-02-28,180,59060.0
2019-02-28,190,184.0
2019-02-28,191,50.0
2019-02-28,192,940.0
2019-02-28,199,84.0
2019-02-28,211,77.0
2019-02-28,212,1.0
2019-02-28,213,0.0
2019-02-28,214,548.0
2019-02-28,215,279.0
2019-02-28,216,18.0
2019-02-28,217,85.0
2019-02-28,218,164.0
2019-02-28,219,538.0
2019-02-28,220,176.0
2019-02-28,221,10.0
2019-02-28,222,1.0
2019-02-28,223,10.0
2019-02-28,241,
2019-02-28,242,173.0
2019-02-28,251,132.0
2019-02-28,252,17.0
2019-02-28,253,231.0
2019-02-28,254,0.0
2019-02-28,255,7.0
2019-02-28,256,23.0
2019-02-28,257,5.0
2019-02-28,258,338.0
2019-02-28,259,113.0
2019-02-28,260,439.0
2019-02-28,261,23.0
2019-02-28,262,15.0
2019-02-28,263,63.0
2019-02-28,264,36.0
2019-02-28,280,0.0
2019-02-28,290,13.0
2019-02-28,291,3.0
2019-02-28,300,191339.0
2019-02-28,301,3333.0
2019-02-28,302,2481.0
2019-02-28,303,2816.0
2019-02-28,304,0.0
2019-02-28,305,94.0
2019-02-28,306,237.0
2019-02-28,307,1576.0
2019-02-28,308,28.0
2019-02-28,309,28.0
2019-02-28,310,1.0
2019-02-28,311,4.0
2019-02-28,313,5.0
2019-02-28,314,496.0
2019-02-28,315,249.0
2019-02-28,316,4.0
2019-02-28,317,1.0
2019-02-28,318,118.0
2019-02-28,319,40.0
2019-02-28,320,10591.0
2019-02-28,321,120.0
2019-02-28,322,2.0
2019-02-28,323,21.0
2019-02-28,324,1.0
2019-02-28,325,451.0
2019-02-28,327,2.0
2019-02-28,328,3743.0
2019-02-28,329,95.0
2019-02-28,330,96.0
2019-02-28,331,19.0
2019-02-28,340,10209.0
2019-02-28,341,41.0
2019-02-28,342,
2019-02-28,343,160.0
2019-02-28,344,2.0
2019-02-28,345,3.0
2019-02-28,346,1.0
2019-02-28,350,660.0
2019-02-28,352,15.0
2019-02-28,360,6.0
2019-02-28,361,3054.0
2019-02-28,370,3011.0
2019-02-28,371,2.0
2019-02-28,400,1457.0
2019-02-28,401,2.0
2019-02-28,410,472.0
2019-02-28,420,59377.0
2019-02-28,421,102.0
2019-02-28,422,657.0
2019-02-28,424,252.0
2019-02-28,430,21994.0
2019-02-28,450,0.0
2019-02-28,460,1.0
2019-02-28,499,12.0
2019-02-28,501,1357.0
2019-02-28,502,14067.0
2019-02-28,503,102.0
2019-02-28,560,548.0
2019-02-28,650,3.0
2019-02-28,651,0.0
2019-02-28,652,1.0
2019-02-28,653,0.0
2019-02-28,654,
2019-02-28,655,4.0
2019-02-28,656,2.0
2019-02-28,657,
2019-02-28,658,1.0
2019-02-28,660,
2019-02-28,662,0.0
2019-02-28,663,0.0
2019-02-28,700,48.0
2019-02-28,710,3439.0
2019-02-28,711,86.0
2019-02-28,712,20.0
2019-02-28,713,7.0
2019-02-28,715,564.0
2019-02-28,720,2.0
2019-02-28,721,0.0
2019-02-28,722,3.0
2019-02-28,723,4.0
2019-02-28,724,8.0
2019-02-28,725,2.0
2019-02-28,727,1.0
2019-02-28,800,2328.0
2019-02-28,811,57.0
2019-02-28,812,3.0
2019-02-28,822,14.0
2019-02-28,834,
2019-02-28,840,2.0
2019-02-28,920,3.0
2019-01-31,100,52437.0
2019-01-31,101,10670.0
2019-01-31,102,400.0
2019-01-31,103,169.0
2019-01-31,104,3095.0
2019-01-31,105,850.0
2019-01-31,106,1402.0
2019-01-31,107,2037.0
2019-01-31,108,421.0
2019-01-31,110,22420.0
2019-01-31,120,7117.0
2019-01-31,130,1255.0
2019-01-31,140,906.0
2019-01-31,141,2.0
2019-01-31,142,11.0
2019-01-31,143,4.0
2019-01-31,144,1280.0
2019-01-31,150,1816.0
2019-01-31,160,3523.0
2019-01-31,161,284.0
2019-01-31,170,141.0
2019-01-31,171,1473.0
2019-01-31,172,269.0
2019-01-31,173,233.0
2019-01-31,174,79.0
2019-01-31,180,66812.0
2019-01-31,190,145.0
2019-01-31,191,52.0
2019-01-31,192,1182.0
2019-01-31,199,60.0
2019-01-31,211,140.0
2019-01-31,212,1.0
2019-01-31,213,0.0
2019-01-31,214,513.0
2019-01-31,215,311.0
2019-01-31,216,15.0
2019-01-31,217,121.0
2019-01-31,218,159.0
2019-01-31,219,498.0
2019-01-31,220,204.0
2019-01-31,221,4.0
2019-01-31,222,0.0
2019-01-31,223,7.0
2019-01-31,241,0.0
2019-01-31,242,170.0
2019-01-31,251,113.0
2019-01-31,252,20.0
2019-01-31,253,268.0
2019-01-31,254,0.0
2019-01-31,255,13.0
2019-01-31,256,16.0
2019-01-31,257,14.0
2019-01-31,258,453.0
2019-01-31,259,102.0
2019-01-31,260,468.0
2019-01-31,261,23.0
2019-01-31,262,11.0
2019-01-31,263,39.0
2019-01-31,264,27.0
2019-01-31,280,0.0
2019-01-31,290,21.0
2019-01-31,291,3.0
2019-01-31,300,218303.0
2019-01-31,301,3564.0
2019-01-31,302,2288.0
2019-01-31,303,3318.0
2019-01-31,304,0.0
2019-01-31,305,116.0
2019-01-31,306,321.0
2019-01-31,307,1810.0
2019-01-31,308,38.0
2019-01-31,309,17.0
2019-01-31,310,1.0
2019-01-31,311,4.0
2019-01-31,313,6.0
2019-01-31,314,563.0
2019-01-31,315,280.0
2019-01-31,316,5.0
2019-01-31,317,4.0
2019-01-31,318,125.0
2019-01-31,319,43.0
2019-01-31,320,11724.0
2019-01-31,321,111.0
2019-01-31,322,2.0
2019-01-31,323,9.0
2019-01-31,324,3.0
2019-01-31,325,537.0
2019-01-31,327,
2019-01-31,328,4240.0
2019-01-31,329,163.0
2019-01-31,330,98.0
2019-01-31,331,27.0
2019-01-31,340,12302.0
2019-01-31,341,17.0
2019-01-31,342,
2019-01-31,343,159.0
2019-01-31,344,2.0
2019-01-31,345,2.0
2019-01-31,346,0.0
2019-01-31,350,816.0
2019-01-31,352,12.0
2019-01-31,360,10.0
2019-01-31,361,3583.0
2019-01-31,370,3155.0
2019-01-31,371,0.0
2019-01-31,400,1781.0
2019-01-31,401,5.0
2019-01-31,410,599.0
2019-01-31,420,64242.0
2019-01-31,421,124.0
2019-01-31,422,829.0
2019-01-31,424,282.0
2019-01-31,430,25119.0
2019-01-31,450,1.0
2019-01-31,460,1.0
2019-01-31,499,5.0
2019-01-31,501,1434.0
2019-01-31,502,15526.0
2019-01-31,503,114.0
2019-01-31,560,539.0
2019-01-31,650,3.0
2019-01-31,651,0.0
2019-01-31,652,3.0
2019-01-31,653,2.0
2019-01-31,654,
2019-01-31,655,1.0
2019-01-31,656,
2019-01-31,657,
2019-01-31,658,2.0
2019-01-31,660,
2019-01-31,662,
2019-01-31,663,1.0
2019-01-31,700,60.0
2019-01-31,710,4157.0
2019-01-31,711,105.0
2019-01-31,712,17.0
2019-01-31,713,8.0
2019-01-31,715,550.0
2019-01-31,720,0.0
2019-01-31,721,2.0
2019-01-31,722,0.0
2019-01-31,723,3.0
2019-01-31,724,5.0
2019-01-31,725,1.0
2019-01-31,727,
2019-01-31,800,2451.0
2019-01-31,811,81.0
2019-01-31,812,5.0
2019-01-31,822,17.0
2019-01-31,834,1.0
2019-01-31,840,1.0
2019-01-31,920,
2018-12-31,100,51029.0
2018-12-31,101,10474.0
2018-12-31,102,341.0
2018-12-31,103,161.0
2018-12-31,104,2845.0
2018-12-31,105,576.0
2018-12-31,106,1310.0
2018-12-31,107,1947.0
2018-12-31,108,364.0
2018-12-31,110,22183.0
2018-12-31,120,6791.0
2018-12-31,130,1226.0
2018-12-31,140,860.0
2018-12-31,141,0.0
2018-12-31,142,7.0
2018-12-31,143,2.0
2018-12-31,144,1460.0
2018-12-31,150,1862.0
2018-12-31,160,3799.0
2018-12-31,161,307.0
2018-12-31,170,98.0
2018-12-31,171,1300.0
2018-12-31,172,268.0
2018-12-31,173,270.0
2018-12-31,174,64.0
2018-12-31,180,66679.0
2018-12-31,190,182.0
2018-12-31,191,51.0
2018-12-31,192,1055.0
2018-12-31,199,74.0
2018-12-31,211,114.0
2018-12-31,212,0.0
2018-12-31,213,3.0
2018-12-31,214,493.0
2018-12-31,215,320.0
2018-12-31,216,25.0
2018-12-31,217,82.0
2018-12-31,218,135.0
2018-12-31,219,570.0
2018-12-31,220,214.0
2018-12-31,221,12.0
2018-12-31,222,1.0
2018-12-31,223,11.0
2018-12-31,241,0.0
2018-12-31,242,226.0
2018-12-31,251,130.0
2018-12-31,252,22.0
2018-12-31,253,312.0
2018-12-31,254,2.0
2018-12-31,255,15.0
2018-12-31,256,24.0
2018-12-31,257,12.0
2018-12-31,258,559.0
2018-12-31,259,97.0
2018-12-31,260,507.0
2018-12-31,261,36.0
2018-12-31,262,9.0
2018-12-31,263,52.0
2018-12-31,264,38.0
2018-12-31,280,0.0
2018-12-31,290,12.0
2018-12-31,291,2.0
2018-12-31,300,203305.0
2018-12-31,301,3362.0
2018-12-31,302,2067.0
2018-12-31,303,3110.0
2018-12-31,304,0.0
2018-12-31,305,89.0
2018-12-31,306,305.0
2018-12-31,307,2179.0
2018-12-31,308,42.0
2018-12-31,309,15.0
2018-12-31,310,0.0
2018-12-31,311,1.0
2018-12-31,313,7.0
2018-12-31,314,502.0
2018-12-31,315,260.0
2018-12-31,316,16.0
2018-12-31,317,2.0
2018-12-31,318,140.0
2018-12-31,319,49.0
2018-12-31,320,11413.0
2018-12-31,321,119.0
2018-12-31,322,2.0
2018-12-31,323,23.0
2018-12-31,324,2.0
2018-12-31,325,492.0
2018-12-31,327,3.0
2018-12-31,328,4195.0
2018-12-31,329,150.0
2018-12-31,330,98.0
2018-12-31,331,19.0
2018-12-31,340,11470.0
2018-12-31,341,18.0
2018-12-31,342,
2018-12-31,343,146.0
2018-12-31,344,1.0
2018-12-31,345,0.0
2018-12-31,346,1.0
2018-12-31,350,601.0
2018-12-31,352,9.0
2018-12-31,360,6.0
2018-12-31,361,3459.0
2018-12-31,370,3100.0
2018-12-31,371,0.0
2018-12-31,400,1587.0
2018-12-31,401,0.0
2018-12-31,410,717.0
2018-12-31,420,66344.0
2018-12-31,421,119.0
2018-12-31,422,912.0
2018-12-31,424,269.0
2018-12-31,430,23226.0
2018-12-31,450,0.0
2018-12-31,460,1.0
2018-12-31,499,4.0
2018-12-31,501,1348.0
2018-12-31,502,14565.0
2018-12-31,503,98.0
2018-12-31,560,614.0
2018-12-31,650,1.0
2018-12-31,651,
2018-12-31,652,
2018-12-31,653,3.0
2018-12-31,654,1.0
2018-12-31,655,2.0
2018-12-31,656,0.0
2018-12-31,657,
2018-12-31,658,1.0
2018-12-31,662,
2018-12-31,663,0.0
2018-12-31,700,36.0
2018-12-31,710,3831.0
2018-12-31,711,90.0
2018-12-31,712,21.0
2018-12-31,713,15.0
2018-12-31,715,522.0
2018-12-31,720,3.0
2018-12-31,721,0.0
2018-12-31,722,0.0
2018-12-31,723,6.0
2018-12-31,724,8.0
2018-12-31,725,0.0
2018-12-31,727,
2018-12-31,800,2502.0
2018-12-31,811,56.0
2018-12-31,812,3.0
2018-12-31,822,16.0
2018-12-31,834,0.0
2018-12-31,840,0.0
2018-12-31,920,
2018-11-30,100,52155.0
2018-11-30,101,10646.0
2018-11-30,102,358.0
2018-11-30,103,134.0
2018-11-30,104,3226.0
2018-11-30,105,745.0
2018-11-30,106,1492.0
2018-11-30,107,1953.0
2018-11-30,108,438.0
2018-11-30,110,22092.0
2018-11-30,120,6701.0
2018-11-30,130,1275.0
2018-11-30,140,953.0
2018-11-30,141,2.0
2018-11-30,142,4.0
2018-11-30,143,1.0
2018-11-30,144,1393.0
2018-11-30,150,1800.0
2018-11-30,160,3793.0
2018-11-30,161,288.0
2018-11-30,170,116.0
2018-11-30,171,1491.0
2018-11-30,172,288.0
2018-11-30,173,251.0
2018-11-30,174,71.0
2018-11-30,180,66223.0
2018-11-30,190,161.0
2018-11-30,191,60.0
2018-11-30,192,1060.0
2018-11-30,199,71.0
2018-11-30,211,113.0
2018-11-30,212,1.0
2018-11-30,213,0.0
2018-11-30,214,553.0
2018-11-30,215,315.0
2018-11-30,216,25.0
2018-11-30,217,129.0
2018-11-30,218,136.0
2018-11-30,219,548.0
2018-11-30,220,220.0
2018-11-30,221,11.0
2018-11-30,222,1.0
2018-11-30,223,14.0
2018-11-30,241,0.0
2018-11-30,242,207.0
2018-11-30,251,147.0
2018-11-30,252,17.0
2018-11-30,253,334.0
2018-11-30,254,0.0
2018-11-30,255,12.0
2018-11-30,256,19.0
2018-11-30,257,13.0
2018-11-30,258,579.0
2018-11-30,259,107.0
2018-11-30,260,440.0
2018-11-30,261,31.0
2018-11-30,262,13.0
2018-11-30,263,60.0
2018-11-30,264,37.0
2018-11-30,280,0.0
2018-11-30,290,32.0
2018-11-30,291,2.0
2018-11-30,300,198085.0
2018-11-30,301,3417.0
2018-11-30,302,2060.0
2018-11-30,303,2878.0
2018-11-30,304,
2018-11-30,305,111.0
2018-11-30,306,277.0
2018-11-30,307,1654.0
2018-11-30,308,35.0
2018-11-30,309,25.0
2018-11-30,310,0.0
2018-11-30,311,4.0
2018-11-30,313,10.0
2018-11-30,314,482.0
2018-11-30,315,273.0
2018-11-30,316,11.0
2018-11-30,317,1.0
2018-11-30,318,146.0
2018-11-30,319,48.0
2018-11-30,320,11349.0
2018-11-30,321,121.0
2018-11-30,322,4.0
2018-11-30,323,30.0
2018-11-30,324,2.0
2018-11-30,325,464.0
2018-11-30,327,1.0
2018-11-30,328,4035.0
2018-11-30,329,139.0
2018-11-30,330,80.0
2018-11-30,331,13.0
2018-11-30,340,10351.0
2018-11-30,341,23.0
2018-11-30,342,
2018-11-30,343,157.0
2018-11-30,344,2.0
2018-11-30,345,0.0
2018-11-30,346,1.0
2018-11-30,350,604.0
2018-11-30,352,9.0
2018-11-30,360,17.0
2018-11-30,361,3454.0
2018-11-30,370,3228.0
2018-11-30,371,0.0
2018-11-30,400,1720.0
2018-11-30,401,0.0
2018-11-30,410,692.0
2018-11-30,420,75007.0
2018-11-30,421,104.0
2018-11-30,422,760.0
2018-11-30,424,249.0
2018-11-30,430,21841.0
2018-11-30,450,2.0
2018-11-30,460,0.0
2018-11-30,499,5.0
2018-11-30,501,1383.0
2018-11-30,502,15140.0
2018-11-30,503,92.0
2018-11-30,560,299.0
2018-11-30,650,1.0
2018-11-30,651,0.0
2018-11-30,652,
2018-11-30,653,0.0
2018-11-30,654,2.0
2018-11-30,655,0.0
2018-11-30,656,
2018-11-30,657,
2018-11-30,658,1.0
2018-11-30,660,
2018-11-30,662,
2018-11-30,663,4.0
2018-11-30,700,59.0
2018-11-30,710,4216.0
2018-11-30,711,83.0
2018-11-30,712,31.0
2018-11-30,713,10.0
2018-11-30,715,609.0
2018-11-30,720,2.0
2018-11-30,721,1.0
2018-11-30,722,1.0
2018-11-30,723,8.0
2018-11-30,724,10.0
2018-11-30,725,
2018-11-30,727,
2018-11-30,800,2519.0
2018-11-30,811,81.0
2018-11-30,812,3.0
2018-11-30,822,19.0
2018-11-30,834,0.0
2018-11-30,840,1.0
2018-11-30,920,3.0
2018-10-31,100,54575.0
2018-10-31,101,10865.0
2018-10-31,102,324.0
2018-10-31,103,165.0
2018-10-31,104,3415.0
2018-10-31,105,550.0
2018-10-31,106,1209.0
2018-10-31,107,1999.0
2018-10-31,108,437.0
2018-10-31,110,23931.0
2018-10-31,120,6756.0
2018-10-31,130,1352.0
2018-10-31,140,1020.0
2018-10-31,141,5.0
2018-10-31,142,5.0
2018-10-31,143,2.0
2018-10-31,144,1470.0
2018-10-31,150,1931.0
2018-10-31,160,3816.0
2018-10-31,161,296.0
2018-10-31,170,109.0
2018-10-31,171,1424.0
2018-10-31,172,308.0
2018-10-31,173,252.0
2018-10-31,174,83.0
2018-10-31,180,67056.0
2018-10-31,190,132.0
2018-10-31,191,50.0
2018-10-31,192,1122.0
2018-10-31,199,75.0
2018-10-31,211,97.0
2018-10-31,212,0.0
2018-10-31,213,2.0
2018-10-31,214,760.0
2018-10-31,215,304.0
2018-10-31,216,19.0
2018-10-31,217,123.0
2018-10-31,218,154.0
2018-10-31,219,616.0
2018-10-31,220,206.0
2018-10-31,221,4.0
2018-10-31,222,0.0
2018-10-31,223,14.0
2018-10-31,241,0.0
2018-10-31,242,186.0
2018-10-31,251,165.0
2018-10-31,252,20.0
2018-10-31,253,352.0
2018-10-31,254,0.0
2018-10-31,255,21.0
2018-10-31,256,25.0
2018-10-31,257,12.0
2018-10-31,258,408.0
2018-10-31,259,82.0
2018-10-31,260,473.0
2018-10-31,261,17.0
2018-10-31,262,12.0
2018-10-31,263,55.0
2018-10-31,264,33.0
2018-10-31,280,0.0
2018-10-31,290,23.0
2018-10-31,291,3.0
2018-10-31,300,202453.0
2018-10-31,301,3400.0
2018-10-31,302,2378.0
2018-10-31,303,2803.0
2018-10-31,304,0.0
2018-10-31,305,80.0
2018-10-31,306,326.0
2018-10-31,307,1927.0
2018-10-31,308,41.0
2018-10-31,309,29.0
2018-10-31,310,0.0
2018-10-31,311,3.0
2018-10-31,313,10.0
2018-10-31,314,516.0
2018-10-31,315,259.0
2018-10-31,316,4.0
2018-10-31,317,0.0
2018-10-31,318,136.0
2018-10-31,319,46.0
2018-10-31,320,11673.0
2018-10-31,321,121.0
2018-10-31,322,4.0
2018-10-31,323,24.0
2018-10-31,324,1.0
2018-10-31,325,536.0
2018-10-31,327,2.0
2018-10-31,328,4368.0
2018-10-31,329,152.0
2018-10-31,330,115.0
2018-10-31,331,27.0
2018-10-31,340,10329.0
2018-10-31,341,10.0
